"aidong_no,aidong_id,source_key,aidong_name,source_character_name,idol_name,group_key,animal_name,physical_no,persona_no,island_name,icon_count,dialogue_count,story_seed_count,character_source,persona_source,crawling_source,album_metaphor_source,sheet_path,midjourney_prompt,source_index_","ile,release_status,is_enabled",_planner_note,_check_status,_source_csv,_updated_at
"137,AIDONG-0137,9_37_별빛냥_슈가_BTS,별빛냥,별빛냥,슈가,BTS,고양이,9,37,별빛냥개인섬,8,100,100,e_아이동캐릭터/고양이/9_37_별빛냥_슈가_BTS.md,c_아이돌_페르소나/BTS/슈가_페르소나시트.md,b_아이돌_크롤링/BTS/슈가_크롤링.txt,b_아이돌_크롤링/BTS/음반메타분석서_BTS.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/BTS/9_37_별빛냥_슈가_BTS_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"138,AIDONG-0138,38_186_힘센늘보_현우_BXB,힘센늘보,힘센늘보,현우,BXB,나무늘보,38,186,힘센늘보개인섬,8,100,100,e_아이동캐릭터/나무늘보/38_186_힘센늘보_현우_BXB.md,c_아이돌_페르소나/BXB/현우_페르소나시트.md,b_아이돌_크롤링/BXB/현우_크롤링.txt,b_아이돌_크롤링/BXB/음반메타분석서_BXB.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/BXB/38_186_힘센늘보_현우_BXB_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"139,AIDONG-0139,8_185_지목늑대_하민_BXB,지목늑대,지목늑대,하민,BXB,늑대,8,185,지목늑대개인섬,8,100,100,e_아이동캐릭터/늑대/8_185_지목늑대_하민_BXB.md,c_아이돌_페르소나/BXB/하민_페르소나시트.md,b_아이돌_크롤링/BXB/하민_크롤링.txt,b_아이돌_크롤링/BXB/음반메타분석서_BXB.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/BXB/8_185_지목늑대_하민_BXB_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"140,AIDONG-0140,16_188_귀염수달_태그_CIIPHER,귀염수달,귀염수달,태그,CIIPHER,수달,16,188,귀염수달개인섬,8,100,100,e_아이동캐릭터/수달/16_188_귀염수달_태그_CIIPHER.md,c_아이돌_페르소나/CIIPHER/태그_페르소나시트.md,b_아이돌_크롤링/CIIPHER/태그_크롤링.txt,b_아이돌_크롤링/CIIPHER/음반메타분석서_CIIPHER.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIIPHER/16_188_귀염수달_태그_CIIPHER_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"141,AIDONG-0141,17_187_안부토끼_원_CIIPHER,안부토끼,안부토끼,원,CIIPHER,토끼,17,187,안부토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_187_안부토끼_원_CIIPHER.md,c_아이돌_페르소나/CIIPHER/원_페르소나시트.md,b_아이돌_크롤링/CIIPHER/원_크롤링.txt,b_아이돌_크롤링/CIIPHER/음반메타분석서_CIIPHER.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIIPHER/17_187_안부토끼_원_CIIPHER_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"142,AIDONG-0142,15_191_호흡리트리버_승훈_CIX,호흡리트리버,호흡리트리버,승훈,CIX,강아지,15,191,호흡리트리버개인섬,8,100,100,e_아이동캐릭터/강아지/15_191_호흡리트리버_승훈_CIX.md,c_아이돌_페르소나/CIX/승훈_페르소나시트.md,b_아이돌_크롤링/CIX/승훈_크롤링.txt,b_아이돌_크롤링/CIX/음반메타분석서_CIX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIX/15_191_호흡리트리버_승훈_CIX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"143,AIDONG-0143,17_193_래빗펀치_현석_CIX,래빗펀치,래빗펀치,현석,CIX,토끼,17,193,래빗펀치개인섬,8,100,100,e_아이동캐릭터/토끼/17_193_래빗펀치_현석_CIX.md,c_아이돌_페르소나/CIX/현석_페르소나시트.md,b_아이돌_크롤링/CIX/현석_크롤링.txt,b_아이돌_크롤링/CIX/음반메타분석서_CIX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIX/17_193_래빗펀치_현석_CIX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"144,AIDONG-0144,29_189_큐렉스_BX_CIX,큐렉스,큐렉스,BX,CIX,공룡,29,189,큐렉스개인섬,8,100,100,e_아이동캐릭터/공룡/29_189_큐렉스_BX_CIX.md,c_아이돌_페르소나/CIX/BX_페르소나시트.md,b_아이돌_크롤링/CIX/BX_크롤링.txt,b_아이돌_크롤링/CIX/음반메타분석서_CIX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIX/29_189_큐렉스_BX_CIX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"145,AIDONG-0145,7_192_보컬밤비_용희_CIX,보컬밤비,보컬밤비,용희,CIX,사슴,7,192,보컬밤비개인섬,8,100,100,e_아이동캐릭터/사슴/7_192_보컬밤비_용희_CIX.md,c_아이돌_페르소나/CIX/용희_페르소나시트.md,b_아이돌_크롤링/CIX/용희_크롤링.txt,b_아이돌_크롤링/CIX/음반메타분석서_CIX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIX/7_192_보컬밤비_용희_CIX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"146,AIDONG-0146,9_190_센터실루냥_배진영_CIX,센터실루냥,센터실루냥,배진영,CIX,고양이,9,190,센터실루냥개인섬,8,100,100,e_아이동캐릭터/고양이/9_190_센터실루냥_배진영_CIX.md,c_아이돌_페르소나/CIX/배진영_페르소나시트.md,b_아이돌_크롤링/CIX/배진영_크롤링.txt,b_아이돌_크롤링/CIX/음반메타분석서_CIX.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CIX/9_190_센터실루냥_배진영_CIX_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"147,AIDONG-0147,10_201_보컬폭스_태영_CRAVITY,보컬폭스,보컬폭스,태영,CRAVITY,여우,10,201,보컬폭스개인섬,8,100,100,e_아이동캐릭터/여우/10_201_보컬폭스_태영_CRAVITY.md,c_아이돌_페르소나/CRAVITY/태영_페르소나시트.md,b_아이돌_크롤링/CRAVITY/태영_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/10_201_보컬폭스_태영_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"148,AIDONG-0148,13_198_동선곰_우빈_CRAVITY,동선곰,동선곰,우빈,CRAVITY,곰돌이,13,198,동선곰개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_198_동선곰_우빈_CRAVITY.md,c_아이돌_페르소나/CRAVITY/우빈_페르소나시트.md,b_아이돌_크롤링/CRAVITY/우빈_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/13_198_동선곰_우빈_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"149,AIDONG-0149,15_194_배려멍_민희_CRAVITY,배려멍,배려멍,민희,CRAVITY,강아지,15,194,배려멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_194_배려멍_민희_CRAVITY.md,c_아이돌_페르소나/CRAVITY/민희_페르소나시트.md,b_아이돌_크롤링/CRAVITY/민희_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/15_194_배려멍_민희_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"150,AIDONG-0150,15_202_푸들스텝_형준_CRAVITY,푸들스텝,푸들스텝,형준,CRAVITY,강아지,15,202,푸들스텝개인섬,8,100,100,e_아이동캐릭터/강아지/15_202_푸들스텝_형준_CRAVITY.md,c_아이돌_페르소나/CRAVITY/형준_페르소나시트.md,b_아이돌_크롤링/CRAVITY/형준_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/15_202_푸들스텝_형준_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"151,AIDONG-0151,17_195_숨결토끼_성민_CRAVITY,숨결토끼,숨결토끼,성민,CRAVITY,토끼,17,195,숨결토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_195_숨결토끼_성민_CRAVITY.md,c_아이돌_페르소나/CRAVITY/성민_페르소나시트.md,b_아이돌_크롤링/CRAVITY/성민_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/17_195_숨결토끼_성민_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"152,AIDONG-0152,37_199_호흡삐약_원진_CRAVITY,호흡삐약,호흡삐약,원진,CRAVITY,병아리,37,199,호흡삐약개인섬,8,100,100,e_아이동캐릭터/병아리/37_199_호흡삐약_원진_CRAVITY.md,c_아이돌_페르소나/CRAVITY/원진_페르소나시트.md,b_아이돌_크롤링/CRAVITY/원진_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/37_199_호흡삐약_원진_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"153,AIDONG-0153,41_196_모티프돼지_세림_CRAVITY,모티프돼지,모티프돼지,세림,CRAVITY,돼지,41,196,모티프돼지개인섬,8,100,100,e_아이동캐릭터/돼지/41_196_모티프돼지_세림_CRAVITY.md,c_아이돌_페르소나/CRAVITY/세림_페르소나시트.md,b_아이돌_크롤링/CRAVITY/세림_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/41_196_모티프돼지_세림_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"154,AIDONG-0154,6_197_랩펭_알렌_CRAVITY,랩펭,랩펭,알렌,CRAVITY,펭귄,6,197,랩펭개인섬,8,100,100,e_아이동캐릭터/펭귄/6_197_랩펭_알렌_CRAVITY.md,c_아이돌_페르소나/CRAVITY/알렌_페르소나시트.md,b_아이돌_크롤링/CRAVITY/알렌_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/6_197_랩펭_알렌_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"155,AIDONG-0155,9_200_보컬캣_정모_CRAVITY,보컬캣,보컬캣,정모,CRAVITY,고양이,9,200,보컬캣개인섬,8,100,100,e_아이동캐릭터/고양이/9_200_보컬캣_정모_CRAVITY.md,c_아이돌_페르소나/CRAVITY/정모_페르소나시트.md,b_아이돌_크롤링/CRAVITY/정모_크롤링.txt,b_아이돌_크롤링/CRAVITY/음반메타분석서_CRAVITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/CRAVITY/9_200_보컬캣_정모_CRAVITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"156,AIDONG-0156,12_203_드럼쿼카_도운_DAY6,드럼쿼카,드럼쿼카,도운,DAY6,쿼카,12,203,드럼쿼카개인섬,8,100,100,e_아이동캐릭터/쿼카/12_203_드럼쿼카_도운_DAY6.md,c_아이돌_페르소나/DAY6/도운_페르소나시트.md,b_아이돌_크롤링/DAY6/도운_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/12_203_드럼쿼카_도운_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"157,AIDONG-0157,13_204_리더곰_성진_DAY6,리더곰,리더곰,성진,DAY6,곰돌이,13,204,리더곰개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_204_리더곰_성진_DAY6.md,c_아이돌_페르소나/DAY6/성진_페르소나시트.md,b_아이돌_크롤링/DAY6/성진_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/13_204_리더곰_성진_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"158,AIDONG-0158,13_23_갈색곰_영케이_DAY6,갈색곰,갈색곰,영케이,DAY6,곰돌이,13,23,갈색곰개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_23_갈색곰_영케이_DAY6.md,c_아이돌_페르소나/DAY6/영케이_페르소나시트.md,b_아이돌_크롤링/DAY6/영케이_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/13_23_갈색곰_영케이_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"159,AIDONG-0159,15_203_드럼멍_도운_DAY6,드럼멍,드럼멍,도운,DAY6,강아지,15,203,드럼멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_203_드럼멍_도운_DAY6.md,c_아이돌_페르소나/DAY6/도운_페르소나시트.md,b_아이돌_크롤링/DAY6/도운_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/15_203_드럼멍_도운_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"160,AIDONG-0160,17_204_아재토끼_성진_DAY6,아재토끼,아재토끼,성진,DAY6,토끼,17,204,아재토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_204_아재토끼_성진_DAY6.md,c_아이돌_페르소나/DAY6/성진_페르소나시트.md,b_아이돌_크롤링/DAY6/성진_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/17_204_아재토끼_성진_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"161,AIDONG-0161,17_205_건반토끼_원필_DAY6,건반토끼,건반토끼,원필,DAY6,토끼,17,205,건반토끼개인섬,8,100,100,e_아이동캐릭터/토끼/17_205_건반토끼_원필_DAY6.md,c_아이돌_페르소나/DAY6/원필_페르소나시트.md,b_아이돌_크롤링/DAY6/원필_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/17_205_건반토끼_원필_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"162,AIDONG-0162,37_206_밴드삐약_제이_DAY6,밴드삐약,밴드삐약,제이,DAY6,병아리,37,206,밴드삐약개인섬,8,100,100,e_아이동캐릭터/병아리/37_206_밴드삐약_제이_DAY6.md,c_아이돌_페르소나/DAY6/제이_페르소나시트.md,b_아이돌_크롤링/DAY6/제이_크롤링.txt,b_아이돌_크롤링/DAY6/음반메타분석서_DAY6.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DAY6/37_206_밴드삐약_제이_DAY6_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"163,AIDONG-0163,40_207_베이비라이언_형진_DIGNITY,베이비라이언,베이비라이언,형진,DIGNITY,사자,40,207,베이비라이언개인섬,8,100,100,e_아이동캐릭터/사자/40_207_베이비라이언_형진_DIGNITY.md,c_아이돌_페르소나/DIGNITY/형진_페르소나시트.md,b_아이돌_크롤링/DIGNITY/형진_크롤링.txt,b_아이돌_크롤링/DIGNITY/음반메타분석서_DIGNITY.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DIGNITY/40_207_베이비라이언_형진_DIGNITY_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"164,AIDONG-0164,15_208_정류장멍_룬_DKB,정류장멍,정류장멍,룬,DKB,강아지,15,208,정류장멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_208_정류장멍_룬_DKB.md,c_아이돌_페르소나/DKB/룬_페르소나시트.md,b_아이돌_크롤링/DKB/룬_크롤링.txt,b_아이돌_크롤링/DKB/음반메타분석서_DKB.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKB/15_208_정류장멍_룬_DKB_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"165,AIDONG-0165,15_210_활력멍_희찬_DKB,활력멍,활력멍,희찬,DKB,강아지,15,210,활력멍개인섬,8,100,100,e_아이동캐릭터/강아지/15_210_활력멍_희찬_DKB.md,c_아이돌_페르소나/DKB/희찬_페르소나시트.md,b_아이돌_크롤링/DKB/희찬_크롤링.txt,b_아이돌_크롤링/DKB/음반메타분석서_DKB.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKB/15_210_활력멍_희찬_DKB_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"166,AIDONG-0166,40_209_갈기라이트사자_해리준_DKB,갈기라이트사자,갈기라이트사자,해리준,DKB,사자,40,209,갈기라이트사자개인섬,8,100,100,e_아이동캐릭터/사자/40_209_갈기라이트사자_해리준_DKB.md,c_아이돌_페르소나/DKB/해리준_페르소나시트.md,b_아이돌_크롤링/DKB/해리준_크롤링.txt,b_아이돌_크롤링/DKB/음반메타분석서_DKB.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKB/40_209_갈기라이트사자_해리준_DKB_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"167,AIDONG-0167,10_212_여우_기석_DKZ,여우,기석여우,기석,DKZ,여우,10,212,여우개인섬,8,100,100,e_아이동캐릭터/여우/10_212_여우_기석_DKZ.md,c_아이돌_페르소나/DKZ/기석_페르소나시트.md,b_아이돌_크롤링/DKZ/기석_크롤링.txt,b_아이돌_크롤링/DKZ/음반메타분석서_DKZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKZ/10_212_여우_기석_DKZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"168,AIDONG-0168,11_211_호랑_경윤_DKZ,호랑,경윤호랑,경윤,DKZ,호랑이,11,211,호랑개인섬,8,100,100,e_아이동캐릭터/호랑이/11_211_호랑_경윤_DKZ.md,c_아이돌_페르소나/DKZ/경윤_페르소나시트.md,b_아이돌_크롤링/DKZ/경윤_크롤링.txt,b_아이돌_크롤링/DKZ/음반메타분석서_DKZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKZ/11_211_호랑_경윤_DKZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
"169,AIDONG-0169,13_216_별빛곰_종형_DKZ,별빛곰,종형곰,종형,DKZ,곰돌이,13,216,별빛곰개인섬,8,100,100,e_아이동캐릭터/곰돌이/13_216_별빛곰_종형_DKZ.md,c_아이돌_페르소나/DKZ/종형_페르소나시트.md,b_아이돌_크롤링/DKZ/종형_크롤링.txt,b_아이돌_크롤링/DKZ/음반메타분석서_DKZ.md,/Users/whtdrgon/Library/CloudStorage/GoogleDrive-mejecrew@gmail.com/내 드라이브/_antigravity_MEJE01/아이동월드/[캐릭터메이킹엔진]/","_아이동캐릭터시트/DKZ/13_216_별빛곰_종형_DKZ_아이동캐릭터시트.md,,[캐릭터메이킹엔진]/g_아이동월드_콘텐츠팩/data/aidong_static_index.jsonl,active,Y",,,X-CHR-00_aidong_index.csv,2026-06-29
