aidong_icon_id,aidong_id,icon_type,emotion_code,variant_no,asset_key,asset_path,image_format,width_px,height_px,is_default,is_profile_selectable,sort_order,release_status,is_enabled,_planner_note,_check_status,_source_csv,_updated_at
AICON-AIDONG-0114-DEFAULT,AIDONG-0114,default,neutral,1,aidong_aidong-0114_default,image/아이동아이콘/AIDONG-0114_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0115-DEFAULT,AIDONG-0115,default,neutral,1,aidong_aidong-0115_default,image/아이동아이콘/AIDONG-0115_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0116-DEFAULT,AIDONG-0116,default,neutral,1,aidong_aidong-0116_default,image/아이동아이콘/AIDONG-0116_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0117-DEFAULT,AIDONG-0117,default,neutral,1,aidong_aidong-0117_default,image/아이동아이콘/AIDONG-0117_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0118-DEFAULT,AIDONG-0118,default,neutral,1,aidong_aidong-0118_default,image/아이동아이콘/AIDONG-0118_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0119-DEFAULT,AIDONG-0119,default,neutral,1,aidong_aidong-0119_default,image/아이동아이콘/AIDONG-0119_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0120-DEFAULT,AIDONG-0120,default,neutral,1,aidong_aidong-0120_default,image/아이동아이콘/AIDONG-0120_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0121-DEFAULT,AIDONG-0121,default,neutral,1,aidong_aidong-0121_default,image/아이동아이콘/AIDONG-0121_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0122-DEFAULT,AIDONG-0122,default,neutral,1,aidong_aidong-0122_default,image/아이동아이콘/AIDONG-0122_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0123-DEFAULT,AIDONG-0123,default,neutral,1,aidong_aidong-0123_default,image/아이동아이콘/AIDONG-0123_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0124-DEFAULT,AIDONG-0124,default,neutral,1,aidong_aidong-0124_default,image/아이동아이콘/AIDONG-0124_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0125-DEFAULT,AIDONG-0125,default,neutral,1,aidong_aidong-0125_default,image/아이동아이콘/AIDONG-0125_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0126-DEFAULT,AIDONG-0126,default,neutral,1,aidong_aidong-0126_default,image/아이동아이콘/AIDONG-0126_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0127-DEFAULT,AIDONG-0127,default,neutral,1,aidong_aidong-0127_default,image/아이동아이콘/AIDONG-0127_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0128-DEFAULT,AIDONG-0128,default,neutral,1,aidong_aidong-0128_default,image/아이동아이콘/AIDONG-0128_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0129-DEFAULT,AIDONG-0129,default,neutral,1,aidong_aidong-0129_default,image/아이동아이콘/AIDONG-0129_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0130-DEFAULT,AIDONG-0130,default,neutral,1,aidong_aidong-0130_default,image/아이동아이콘/AIDONG-0130_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0131-DEFAULT,AIDONG-0131,default,neutral,1,aidong_aidong-0131_default,image/아이동아이콘/AIDONG-0131_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0132-DEFAULT,AIDONG-0132,default,neutral,1,aidong_aidong-0132_default,image/아이동아이콘/AIDONG-0132_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0133-DEFAULT,AIDONG-0133,default,neutral,1,aidong_aidong-0133_default,image/아이동아이콘/AIDONG-0133_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0134-DEFAULT,AIDONG-0134,default,neutral,1,aidong_aidong-0134_default,image/아이동아이콘/AIDONG-0134_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0135-DEFAULT,AIDONG-0135,default,neutral,1,aidong_aidong-0135_default,image/아이동아이콘/AIDONG-0135_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0136-DEFAULT,AIDONG-0136,default,neutral,1,aidong_aidong-0136_default,image/아이동아이콘/AIDONG-0136_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0137-DEFAULT,AIDONG-0137,default,neutral,1,aidong_aidong-0137_default,image/아이동아이콘/AIDONG-0137_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0138-DEFAULT,AIDONG-0138,default,neutral,1,aidong_aidong-0138_default,image/아이동아이콘/AIDONG-0138_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0139-DEFAULT,AIDONG-0139,default,neutral,1,aidong_aidong-0139_default,image/아이동아이콘/AIDONG-0139_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0140-DEFAULT,AIDONG-0140,default,neutral,1,aidong_aidong-0140_default,image/아이동아이콘/AIDONG-0140_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0141-DEFAULT,AIDONG-0141,default,neutral,1,aidong_aidong-0141_default,image/아이동아이콘/AIDONG-0141_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0142-DEFAULT,AIDONG-0142,default,neutral,1,aidong_aidong-0142_default,image/아이동아이콘/AIDONG-0142_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0143-DEFAULT,AIDONG-0143,default,neutral,1,aidong_aidong-0143_default,image/아이동아이콘/AIDONG-0143_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0144-DEFAULT,AIDONG-0144,default,neutral,1,aidong_aidong-0144_default,image/아이동아이콘/AIDONG-0144_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0145-DEFAULT,AIDONG-0145,default,neutral,1,aidong_aidong-0145_default,image/아이동아이콘/AIDONG-0145_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0146-DEFAULT,AIDONG-0146,default,neutral,1,aidong_aidong-0146_default,image/아이동아이콘/AIDONG-0146_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0147-DEFAULT,AIDONG-0147,default,neutral,1,aidong_aidong-0147_default,image/아이동아이콘/AIDONG-0147_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0148-DEFAULT,AIDONG-0148,default,neutral,1,aidong_aidong-0148_default,image/아이동아이콘/AIDONG-0148_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0149-DEFAULT,AIDONG-0149,default,neutral,1,aidong_aidong-0149_default,image/아이동아이콘/AIDONG-0149_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0150-DEFAULT,AIDONG-0150,default,neutral,1,aidong_aidong-0150_default,image/아이동아이콘/AIDONG-0150_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0151-DEFAULT,AIDONG-0151,default,neutral,1,aidong_aidong-0151_default,image/아이동아이콘/AIDONG-0151_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0152-DEFAULT,AIDONG-0152,default,neutral,1,aidong_aidong-0152_default,image/아이동아이콘/AIDONG-0152_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0153-DEFAULT,AIDONG-0153,default,neutral,1,aidong_aidong-0153_default,image/아이동아이콘/AIDONG-0153_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0154-DEFAULT,AIDONG-0154,default,neutral,1,aidong_aidong-0154_default,image/아이동아이콘/AIDONG-0154_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0155-DEFAULT,AIDONG-0155,default,neutral,1,aidong_aidong-0155_default,image/아이동아이콘/AIDONG-0155_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0156-DEFAULT,AIDONG-0156,default,neutral,1,aidong_aidong-0156_default,image/아이동아이콘/AIDONG-0156_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0157-DEFAULT,AIDONG-0157,default,neutral,1,aidong_aidong-0157_default,image/아이동아이콘/AIDONG-0157_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0158-DEFAULT,AIDONG-0158,default,neutral,1,aidong_aidong-0158_default,image/아이동아이콘/AIDONG-0158_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0159-DEFAULT,AIDONG-0159,default,neutral,1,aidong_aidong-0159_default,image/아이동아이콘/AIDONG-0159_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0160-DEFAULT,AIDONG-0160,default,neutral,1,aidong_aidong-0160_default,image/아이동아이콘/AIDONG-0160_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0161-DEFAULT,AIDONG-0161,default,neutral,1,aidong_aidong-0161_default,image/아이동아이콘/AIDONG-0161_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0162-DEFAULT,AIDONG-0162,default,neutral,1,aidong_aidong-0162_default,image/아이동아이콘/AIDONG-0162_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0163-DEFAULT,AIDONG-0163,default,neutral,1,aidong_aidong-0163_default,image/아이동아이콘/AIDONG-0163_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0164-DEFAULT,AIDONG-0164,default,neutral,1,aidong_aidong-0164_default,image/아이동아이콘/AIDONG-0164_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0165-DEFAULT,AIDONG-0165,default,neutral,1,aidong_aidong-0165_default,image/아이동아이콘/AIDONG-0165_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0166-DEFAULT,AIDONG-0166,default,neutral,1,aidong_aidong-0166_default,image/아이동아이콘/AIDONG-0166_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0167-DEFAULT,AIDONG-0167,default,neutral,1,aidong_aidong-0167_default,image/아이동아이콘/AIDONG-0167_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0168-DEFAULT,AIDONG-0168,default,neutral,1,aidong_aidong-0168_default,image/아이동아이콘/AIDONG-0168_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0169-DEFAULT,AIDONG-0169,default,neutral,1,aidong_aidong-0169_default,image/아이동아이콘/AIDONG-0169_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0170-DEFAULT,AIDONG-0170,default,neutral,1,aidong_aidong-0170_default,image/아이동아이콘/AIDONG-0170_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0171-DEFAULT,AIDONG-0171,default,neutral,1,aidong_aidong-0171_default,image/아이동아이콘/AIDONG-0171_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0172-DEFAULT,AIDONG-0172,default,neutral,1,aidong_aidong-0172_default,image/아이동아이콘/AIDONG-0172_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0173-DEFAULT,AIDONG-0173,default,neutral,1,aidong_aidong-0173_default,image/아이동아이콘/AIDONG-0173_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0174-DEFAULT,AIDONG-0174,default,neutral,1,aidong_aidong-0174_default,image/아이동아이콘/AIDONG-0174_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0175-DEFAULT,AIDONG-0175,default,neutral,1,aidong_aidong-0175_default,image/아이동아이콘/AIDONG-0175_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0176-DEFAULT,AIDONG-0176,default,neutral,1,aidong_aidong-0176_default,image/아이동아이콘/AIDONG-0176_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0177-DEFAULT,AIDONG-0177,default,neutral,1,aidong_aidong-0177_default,image/아이동아이콘/AIDONG-0177_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0178-DEFAULT,AIDONG-0178,default,neutral,1,aidong_aidong-0178_default,image/아이동아이콘/AIDONG-0178_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0179-DEFAULT,AIDONG-0179,default,neutral,1,aidong_aidong-0179_default,image/아이동아이콘/AIDONG-0179_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0180-DEFAULT,AIDONG-0180,default,neutral,1,aidong_aidong-0180_default,image/아이동아이콘/AIDONG-0180_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0181-DEFAULT,AIDONG-0181,default,neutral,1,aidong_aidong-0181_default,image/아이동아이콘/AIDONG-0181_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0182-DEFAULT,AIDONG-0182,default,neutral,1,aidong_aidong-0182_default,image/아이동아이콘/AIDONG-0182_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0183-DEFAULT,AIDONG-0183,default,neutral,1,aidong_aidong-0183_default,image/아이동아이콘/AIDONG-0183_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0184-DEFAULT,AIDONG-0184,default,neutral,1,aidong_aidong-0184_default,image/아이동아이콘/AIDONG-0184_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0185-DEFAULT,AIDONG-0185,default,neutral,1,aidong_aidong-0185_default,image/아이동아이콘/AIDONG-0185_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0186-DEFAULT,AIDONG-0186,default,neutral,1,aidong_aidong-0186_default,image/아이동아이콘/AIDONG-0186_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0187-DEFAULT,AIDONG-0187,default,neutral,1,aidong_aidong-0187_default,image/아이동아이콘/AIDONG-0187_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0188-DEFAULT,AIDONG-0188,default,neutral,1,aidong_aidong-0188_default,image/아이동아이콘/AIDONG-0188_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0189-DEFAULT,AIDONG-0189,default,neutral,1,aidong_aidong-0189_default,image/아이동아이콘/AIDONG-0189_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0190-DEFAULT,AIDONG-0190,default,neutral,1,aidong_aidong-0190_default,image/아이동아이콘/AIDONG-0190_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0191-DEFAULT,AIDONG-0191,default,neutral,1,aidong_aidong-0191_default,image/아이동아이콘/AIDONG-0191_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0192-DEFAULT,AIDONG-0192,default,neutral,1,aidong_aidong-0192_default,image/아이동아이콘/AIDONG-0192_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0193-DEFAULT,AIDONG-0193,default,neutral,1,aidong_aidong-0193_default,image/아이동아이콘/AIDONG-0193_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0194-DEFAULT,AIDONG-0194,default,neutral,1,aidong_aidong-0194_default,image/아이동아이콘/AIDONG-0194_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0195-DEFAULT,AIDONG-0195,default,neutral,1,aidong_aidong-0195_default,image/아이동아이콘/AIDONG-0195_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0196-DEFAULT,AIDONG-0196,default,neutral,1,aidong_aidong-0196_default,image/아이동아이콘/AIDONG-0196_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0197-DEFAULT,AIDONG-0197,default,neutral,1,aidong_aidong-0197_default,image/아이동아이콘/AIDONG-0197_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0198-DEFAULT,AIDONG-0198,default,neutral,1,aidong_aidong-0198_default,image/아이동아이콘/AIDONG-0198_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0199-DEFAULT,AIDONG-0199,default,neutral,1,aidong_aidong-0199_default,image/아이동아이콘/AIDONG-0199_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0200-DEFAULT,AIDONG-0200,default,neutral,1,aidong_aidong-0200_default,image/아이동아이콘/AIDONG-0200_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0201-DEFAULT,AIDONG-0201,default,neutral,1,aidong_aidong-0201_default,image/아이동아이콘/AIDONG-0201_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0202-DEFAULT,AIDONG-0202,default,neutral,1,aidong_aidong-0202_default,image/아이동아이콘/AIDONG-0202_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0203-DEFAULT,AIDONG-0203,default,neutral,1,aidong_aidong-0203_default,image/아이동아이콘/AIDONG-0203_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0204-DEFAULT,AIDONG-0204,default,neutral,1,aidong_aidong-0204_default,image/아이동아이콘/AIDONG-0204_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0205-DEFAULT,AIDONG-0205,default,neutral,1,aidong_aidong-0205_default,image/아이동아이콘/AIDONG-0205_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0206-DEFAULT,AIDONG-0206,default,neutral,1,aidong_aidong-0206_default,image/아이동아이콘/AIDONG-0206_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0207-DEFAULT,AIDONG-0207,default,neutral,1,aidong_aidong-0207_default,image/아이동아이콘/AIDONG-0207_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0208-DEFAULT,AIDONG-0208,default,neutral,1,aidong_aidong-0208_default,image/아이동아이콘/AIDONG-0208_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0209-DEFAULT,AIDONG-0209,default,neutral,1,aidong_aidong-0209_default,image/아이동아이콘/AIDONG-0209_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0210-DEFAULT,AIDONG-0210,default,neutral,1,aidong_aidong-0210_default,image/아이동아이콘/AIDONG-0210_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0211-DEFAULT,AIDONG-0211,default,neutral,1,aidong_aidong-0211_default,image/아이동아이콘/AIDONG-0211_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0212-DEFAULT,AIDONG-0212,default,neutral,1,aidong_aidong-0212_default,image/아이동아이콘/AIDONG-0212_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0213-DEFAULT,AIDONG-0213,default,neutral,1,aidong_aidong-0213_default,image/아이동아이콘/AIDONG-0213_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0214-DEFAULT,AIDONG-0214,default,neutral,1,aidong_aidong-0214_default,image/아이동아이콘/AIDONG-0214_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0215-DEFAULT,AIDONG-0215,default,neutral,1,aidong_aidong-0215_default,image/아이동아이콘/AIDONG-0215_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0216-DEFAULT,AIDONG-0216,default,neutral,1,aidong_aidong-0216_default,image/아이동아이콘/AIDONG-0216_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0217-DEFAULT,AIDONG-0217,default,neutral,1,aidong_aidong-0217_default,image/아이동아이콘/AIDONG-0217_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0218-DEFAULT,AIDONG-0218,default,neutral,1,aidong_aidong-0218_default,image/아이동아이콘/AIDONG-0218_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0219-DEFAULT,AIDONG-0219,default,neutral,1,aidong_aidong-0219_default,image/아이동아이콘/AIDONG-0219_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0220-DEFAULT,AIDONG-0220,default,neutral,1,aidong_aidong-0220_default,image/아이동아이콘/AIDONG-0220_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0221-DEFAULT,AIDONG-0221,default,neutral,1,aidong_aidong-0221_default,image/아이동아이콘/AIDONG-0221_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0222-DEFAULT,AIDONG-0222,default,neutral,1,aidong_aidong-0222_default,image/아이동아이콘/AIDONG-0222_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0223-DEFAULT,AIDONG-0223,default,neutral,1,aidong_aidong-0223_default,image/아이동아이콘/AIDONG-0223_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0224-DEFAULT,AIDONG-0224,default,neutral,1,aidong_aidong-0224_default,image/아이동아이콘/AIDONG-0224_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0225-DEFAULT,AIDONG-0225,default,neutral,1,aidong_aidong-0225_default,image/아이동아이콘/AIDONG-0225_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0226-DEFAULT,AIDONG-0226,default,neutral,1,aidong_aidong-0226_default,image/아이동아이콘/AIDONG-0226_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
AICON-AIDONG-0227-DEFAULT,AIDONG-0227,default,neutral,1,aidong_aidong-0227_default,image/아이동아이콘/AIDONG-0227_default.png,png,512,512,Y,Y,1,active,Y,,,X-CHR-04_aidong_icon_master.csv,2026-06-29
